Source Target Review Time
4062 12266 0 1139004000
4078 12363 0 1139004000
3621 12277 1 1139004000
3388 12286 -1 1139004000
1928 12295 1 1139004000
244 12310 1 1139004000
3630 12337 0 1139004000
2903 12364 0 1139004000
2903 12365 1 1139004000
1063 12366 -1 1139004000
4075 12086 1 1139004000
3865 12367 0 1139004000
4079 12368 1 1139004000
4080 12369 1 1139004000
4081 10265 1 1139090400
3378 10416 1 1139090400
2248 10756 1 1139090400
2561 10887 1 1139090400
4082 10888 1 1139090400
2567 11303 1 1139090400
2027 11351 1 1139090400
2982 11451 1 1139090400
2932 10135 1 1139090400
3313 11675 1 1139090400
1550 11675 1 1139090400
1389 11796 1 1139090400
552 12068 1 1139090400
2352 12370 1 1139090400
2081 12179 1 1139090400
167 12241 1 1139090400
3303 12241 1 1139090400
2565 12371 1 1139090400
1187 12270 1 1139090400
2211 12345 -1 1139090400
1554 10117 1 1139176800
546 10416 1 1139176800
1301 10416 1 1139176800
4083 10978 1 1139176800
2732 11348 1 1139176800
2484 11436 1 1139176800
2764 11514 0 1139176800
4084 11532 1 1139176800
762 11541 1 1139176800
2732 11549 1 1139176800
546 11671 1 1139176800
4085 11671 1 1139176800
3670 11683 1 1139176800
2484 10743 1 1139176800
3854 12074 -1 1139176800
4086 12141 1 1139176800
3900 12158 -1 1139176800
2813 12200 1 1139176800
3936 12234 1 1139176800
987 12270 1 1139176800
4047 12270 1 1139176800
2814 12269 1 1139176800
3662 12335 1 1139176800
4087 10398 1 1139263200
4088 10633 1 1139263200
4089 10865 -1 1139263200
268 11163 1 1139263200
1301 11148 1 1139263200
1734 11532 1 1139263200
647 11691 1 1139263200
135 11980 1 1139263200
1834 12109 1 1139263200
1316 10116 -1 1139349600
269 10294 1 1139349600
268 10437 1 1139349600
4090 10685 1 1139349600
884 11058 1 1139349600
3056 11060 1 1139349600
9 10118 1 1139349600
1990 11178 0 1139349600
3013 11360 1 1139349600
2477 11675 1 1139349600
617 10743 1 1139349600
617 12192 1 1139349600
4091 12158 0 1139349600
1312 12222 1 1139349600
617 12310 1 1139349600
3002 12372 -1 1139349600
2522 12373 0 1139349600
1307 12374 1 1139349600
3871 12027 1 1139436000
680 10182 1 1139436000
1664 10398 1 1139436000
1461 10440 -1 1139436000
3871 10683 1 1139436000
3008 10538 -1 1139436000
2522 10872 1 1139436000
3218 11178 1 1139436000
4092 11178 1 1139436000
136 11178 0 1139436000
4083 11401 -1 1139436000
2374 11671 1 1139436000
135 11675 1 1139436000
91 11681 0 1139436000
4093 12375 -1 1139436000
2813 12113 1 1139436000
701 12141 1 1139436000
438 12141 1 1139436000
4094 12141 1 1139436000
4095 12256 1 1139436000
3900 12310 1 1139436000
1265 12376 1 1139436000
4096 12377 1 1139436000
4097 12378 1 1139436000
4098 12379 0 1139522400
226 10223 0 1139522400
2155 10117 1 1139522400
908 10117 1 1139522400
778 10417 1 1139522400
4099 10799 1 1139522400
3186 11058 1 1139522400
4100 11182 1 1139522400
4101 11360 1 1139522400
4102 12308 1 1139522400
4103 11532 1 1139522400
325 11609 1 1139522400
2130 11982 1 1139522400
1657 12068 0 1139522400
1682 12096 -1 1139522400
90 12096 -1 1139522400
1452 12241 1 1139522400
375 12344 -1 1139522400
1743 12310 1 1139522400
1312 12312 1 1139522400
2903 12365 1 1139522400
3252 12380 1 1139522400
4100 12381 1 1139522400
3252 12382 1 1139522400
4104 12383 0 1139522400
4031 12384 -1 1139522400
4105 12385 1 1139522400
813 12379 -1 1139608800
998 11568 1 1139608800
4106 10255 1 1139608800
385 10262 -1 1139608800
1630 10141 1 1139608800
3209 10351 1 1139608800
495 10609 1 1139608800
4107 10685 1 1139608800
2761 10756 1 1139608800
4107 10381 1 1139608800
1029 11062 1 1139608800
1231 10118 1 1139608800
2283 10118 1 1139608800
3912 11189 1 1139608800
2130 11303 1 1139608800
4002 11310 1 1139608800
4101 11360 1 1139608800
4107 12308 0 1139608800
3134 11675 1 1139608800
613 11982 1 1139608800
2430 12192 1 1139608800
1312 12192 1 1139608800
3340 12220 1 1139608800
2385 12304 1 1139608800
4108 12340 1 1139608800
2320 12334 1 1139608800
1581 12385 1 1139608800
2463 12386 1 1139608800
1223 12387 -1 1139608800
2903 12388 1 1139608800
4107 12389 1 1139608800
4109 12390 1 1139695200
268 10250 1 1139695200
3892 10398 0 1139695200
4012 10383 1 1139695200
4110 10437 1 1139695200
1389 10629 1 1139695200
3714 10683 1 1139695200
4111 10820 0 1139695200
3211 11085 1 1139695200
3865 11182 1 1139695200
1201 11182 0 1139695200
4112 11182 1 1139695200
3892 11310 1 1139695200
1790 11541 1 1139695200
3892 11671 1 1139695200
1020 11675 0 1139695200
4113 11675 1 1139695200
1550 11675 1 1139695200
711 11675 1 1139695200
977 11725 1 1139695200
2669 11864 1 1139695200
1231 11944 1 1139695200
2291 11964 -1 1139695200
573 11982 1 1139695200
3836 12084 1 1139695200
3892 12192 1 1139695200
3892 12151 -1 1139695200
4114 12241 1 1139695200
1630 12304 1 1139695200
3892 12351 1 1139695200
4115 12367 0 1139695200
2822 12391 1 1139695200
3836 12392 1 1139695200
2325 12393 1 1139695200
2081 12394 1 1139695200
3348 12395 1 1139695200
1077 10151 -1 1139781600
4106 10364 0 1139781600
3719 10262 0 1139781600
4106 10549 -1 1139781600
3884 10683 1 1139781600
3280 10888 1 1139781600
2163 11058 1 1139781600
2130 11178 0 1139781600
2980 11178 1 1139781600
667 10854 1 1139781600
2566 11279 1 1139781600
4116 11540 1 1139781600
2130 11606 1 1139781600
2371 11671 1 1139781600
884 11671 1 1139781600
3021 11683 1 1139781600
2566 12258 1 1139781600
4117 10143 0 1139781600
3633 11989 0 1139781600
3759 10147 1 1139781600
1960 12385 1 1139781600
1809 12396 1 1139781600
4118 12397 1 1139781600
3936 12398 1 1139781600
389 12399 1 1139781600
4104 11248 1 1139868000
4119 11398 1 1139868000
4000 11463 1 1139868000
3759 10135 1 1139868000
4100 11185 0 1139868000
4120 11675 1 1139868000
4121 11691 0 1139868000
1268 11972 -1 1139868000
4122 12210 1 1139868000
617 12329 1 1139868000
2067 12398 1 1139868000
1103 12400 1 1139868000
4100 12401 1 1139868000
4123 12402 -1 1139868000
3558 12403 1 1139868000
2773 10178 1 1139954400
3701 11568 1 1139954400
3955 10117 1 1139954400
495 10609 1 1139954400
4056 10609 1 1139954400
2352 10530 1 1139954400
2589 10730 1 1139954400
311 10908 1 1139954400
2903 10916 1 1139954400
2332 11012 1 1139954400
4124 11037 1 1139954400
1077 11060 1 1139954400
1125 11117 1 1139954400
2320 11189 1 1139954400
2428 11163 1 1139954400
4125 11279 1 1139954400
3026 11329 1 1139954400
2099 10135 1 1139954400
3303 11532 1 1139954400
3104 11544 1 1139954400
3558 11361 0 1139954400
1168 11575 1 1139954400
220 11575 1 1139954400
2773 11671 1 1139954400
438 11675 1 1139954400
40 11675 1 1139954400
3782 11675 1 1139954400
3453 11741 1 1139954400
2772 10743 0 1139954400
4010 11870 0 1139954400
438 12096 1 1139954400
2565 12207 1 1139954400
2089 12234 1 1139954400
4126 12241 1 1139954400
2302 12269 -1 1139954400
3610 12335 1 1139954400
2813 12316 1 1139954400
4127 12333 1 1139954400
706 12364 0 1139954400
2434 12383 -1 1139954400
2521 12402 -1 1139954400
2315 12404 -1 1139954400
1575 12405 1 1139954400
1690 12406 1 1139954400
4128 12407 1 1139954400
2352 11719 1 1139954400
438 10389 1 1140040800
714 10117 1 1140040800
1604 10416 1 1140040800
4129 10730 1 1140040800
711 11117 1 1140040800
136 11092 0 1140040800
2616 11141 1 1140040800
4101 11163 1 1140040800
3854 10854 1 1140040800
1643 11303 1 1140040800
2982 11451 1 1140040800
3992 10135 1 1140040800
470 11532 1 1140040800
184 11549 1 1140040800
924 11549 1 1140040800
1151 11626 1 1140040800
3686 11683 1 1140040800
4130 10129 1 1140040800
3404 12073 1 1140040800
2616 12076 0 1140040800
4131 12107 1 1140040800
1151 12192 0 1140040800
2203 10322 1 1140040800
3473 11441 1 1140040800
3042 10147 1 1140040800
2516 12266 1 1140040800
1084 12408 1 1140040800
4132 12409 1 1140040800
3120 12410 1 1140040800
4133 10953 1 1140040800
3610 10685 1 1140127200
182 10756 1 1140127200
4134 10118 1 1140127200
4106 11140 -1 1140127200
4135 11163 1 1140127200
1443 11167 1 1140127200
770 11225 -1 1140127200
3409 11360 1 1140127200
2688 10135 1 1140127200
911 11549 1 1140127200
2150 11549 1 1140127200
4136 11549 1 1140127200
1070 11606 0 1140127200
2822 11626 1 1140127200
3589 11675 1 1140127200
711 11675 1 1140127200
2181 11683 1 1140127200
4137 11725 0 1140127200
3340 11741 1 1140127200
4138 11741 1 1140127200
4042 11941 1 1140127200
2181 12068 1 1140127200
4139 12192 1 1140127200
4140 12141 1 1140127200
4141 10147 1 1140127200
4142 12277 1 1140127200
3621 12277 1 1140127200
1589 12310 1 1140127200
4143 12211 1 1140127200
294 12394 1 1140127200
2858 12409 0 1140127200
881 12411 1 1140127200
4144 12412 -1 1140127200
4145 12413 1 1140127200
4145 12414 0 1140127200
4146 10333 1 1140213600
2434 10363 1 1140213600
2314 10117 1 1140213600
1713 10117 1 1140213600
4138 10397 -1 1140213600
1829 10652 1 1140213600
4146 10683 1 1140213600
1187 11189 1 1140213600
1790 11541 1 1140213600
1825 11549 1 1140213600
1346 11575 1 1140213600
851 11624 1 1140213600
2291 11671 1 1140213600
884 11671 1 1140213600
503 11675 1 1140213600
4147 11675 1 1140213600
2371 11683 1 1140213600
2170 10273 1 1140213600
4148 10113 0 1140213600
311 12141 1 1140213600
1572 12234 1 1140213600
4149 12277 1 1140213600
4150 12279 -1 1140213600
1301 12312 1 1140213600
1828 12329 1 1140213600
4151 12415 -1 1140213600
1007 12211 1 1140213600
3017 12357 1 1140213600
1319 12416 -1 1140213600
3518 12416 -1 1140213600
389 12399 1 1140213600
3252 12417 1 1140213600
4152 12412 -1 1140213600
4153 12418 1 1140213600
2245 12419 -1 1140300000
1445 12420 0 1140300000
2016 10292 1 1140300000
2150 10389 1 1140300000
2773 10378 0 1140300000
3693 10117 1 1140300000
2120 10552 1 1140300000
3211 10683 1 1140300000
495 10756 1 1140300000
3912 11189 1 1140300000
4154 10202 -1 1140300000
3992 11177 1 1140300000
4155 11178 1 1140300000
4151 11310 1 1140300000
3764 11532 1 1140300000
765 11549 1 1140300000
3864 11549 -1 1140300000
4156 11361 1 1140300000
4157 11359 1 1140300000
3518 11671 1 1140300000
2031 11725 1 1140300000
3936 11766 1 1140300000
2702 11939 1 1140300000
244 11982 1 1140300000
2767 12004 1 1140300000
2081 12122 1 1140300000
2840 12141 1 1140300000
4120 12141 1 1140300000
4158 12141 0 1140300000
3747 12234 -1 1140300000
4159 10147 1 1140300000
3141 12283 1 1140300000
3802 12310 1 1140300000
181 12310 1 1140300000
3125 12421 1 1140300000
3252 12422 1 1140300000
4160 12423 -1 1140386400
2745 10294 1 1140386400
2744 10294 1 1140386400
1051 10335 1 1140386400
4011 10378 1 1140386400
113 10117 1 1140386400
1486 10117 1 1140386400
583 10383 0 1140386400
929 10552 1 1140386400
884 11549 1 1140386400
1486 11549 1 1140386400
4161 11649 0 1140386400
4011 11709 1 1140386400
854 11901 1 1140386400
2560 12058 1 1140386400
3461 12089 1 1140386400
4161 12149 1 1140386400
3682 12241 1 1140386400
4161 12255 1 1140386400
4161 11108 1 1140386400
4161 10564 1 1140386400
4162 12424 -1 1140386400
4161 12425 0 1140386400
4161 12426 -1 1140386400
4161 12427 1 1140386400
4161 12428 1 1140386400
2975 12429 -1 1140386400
2989 12430 1 1140386400
3798 12431 1 1140386400
4048 10333 1 1140472800
2321 10389 1 1140472800
2719 10398 1 1140472800
2426 10990 1 1140472800
2867 11166 1 1140472800
1051 10679 0 1140472800
807 11549 1 1140472800
2978 11549 1 1140472800
4044 11675 1 1140472800
4044 11724 1 1140472800
4163 10113 -1 1140472800
3136 11980 1 1140472800
2719 12089 1 1140472800
1018 12178 1 1140472800
4073 12241 1 1140472800
2263 10147 1 1140472800
4047 12270 1 1140472800
376 12310 1 1140472800
4164 12313 1 1140472800
911 12340 1 1140472800
849 12211 1 1140472800
4165 12211 1 1140472800
4125 12378 0 1140472800
1191 12432 1 1140472800
4166 12433 1 1140472800
4048 12434 1 1140472800
3423 12435 1 1140472800
177 11568 1 1140559200
555 10305 1 1140559200
4154 10347 0 1140559200
4063 10618 0 1140559200
1436 10629 1 1140559200
4112 10530 1 1140559200
2033 10491 1 1140559200
2316 11602 1 1140559200
4167 11671 1 1140559200
1443 11671 1 1140559200
3862 11675 1 1140559200
555 11729 1 1140559200
971 11901 -1 1140559200
4168 10113 1 1140559200
53 11982 1 1140559200
4105 12083 0 1140559200
3318 12158 1 1140559200
625 12241 1 1140559200
3125 12277 1 1140559200
2934 12277 1 1140559200
1165 12300 1 1140559200
1763 12421 1 1140559200
1982 12436 -1 1140559200
2315 12437 1 1140559200
911 12438 1 1140559200
1387 12439 0 1140559200
2772 12440 -1 1140559200
4105 10953 1 1140559200
1269 10305 1 1140645600
4169 10117 1 1140645600
3143 10609 1 1140645600
4170 10629 -1 1140645600
2761 10756 1 1140645600
1387 10569 1 1140645600
1387 11062 1 1140645600
400 11303 1 1140645600
4171 11398 1 1140645600
4115 11624 1 1140645600
1550 11671 1 1140645600
2665 11675 1 1140645600
2371 11683 1 1140645600
4172 11808 -1 1140645600
1152 11892 1 1140645600
2150 12068 1 1140645600
2261 12141 1 1140645600
2726 12141 1 1140645600
1790 12221 1 1140645600
4173 12221 1 1140645600
1443 12277 0 1140645600
3992 12329 1 1140645600
4171 12382 1 1140645600
1007 12385 1 1140645600
2067 12398 1 1140645600
2119 12441 1 1140645600
2184 12442 1 1140645600
1666 12443 1 1140645600
3143 12444 -1 1140645600
1960 12445 1 1140645600
2132 12446 1 1140645600
4174 12390 0 1140732000
4154 10217 0 1140732000
3423 10195 0 1140732000
805 10437 1 1140732000
3686 10737 1 1140732000
3856 10736 1 1140732000
2394 11085 1 1140732000
4175 11549 1 1140732000
1301 11626 1 1140732000
1314 11671 1 1140732000
4176 10137 -1 1140732000
1486 11675 1 1140732000
813 11729 1 1140732000
4177 11777 0 1140732000
53 12022 1 1140732000
4063 12058 1 1140732000
2864 12141 1 1140732000
4178 12210 1 1140732000
1597 12234 1 1140732000
3865 12234 1 1140732000
225 10147 1 1140732000
3400 12246 -1 1140732000
4155 12279 0 1140732000
689 12229 1 1140732000
4179 12434 0 1140732000
911 12438 1 1140732000
3340 12447 1 1140732000
3546 12448 -1 1140732000
3782 12449 1 1140732000
2814 12101 1 1140732000
3759 11568 1 1140818400
4180 10195 -1 1140818400
1436 10195 -1 1140818400
617 10294 1 1140818400
4181 10117 1 1140818400
3892 10437 -1 1140818400
294 10655 0 1140818400
294 10655 -1 1140818400
1516 10683 1 1140818400
479 10530 1 1140818400
3892 10730 1 1140818400
3056 10908 1 1140818400
4182 11060 1 1140818400
3063 11085 1 1140818400
2320 11189 1 1140818400
2772 11303 1 1140818400
4183 11329 1 1140818400
4183 11016 0 1140818400
2008 11474 1 1140818400
495 11496 1 1140818400
4184 11504 1 1140818400
4185 11541 1 1140818400
4186 11606 1 1140818400
4187 11609 1 1140818400
2772 11645 1 1140818400
3213 11359 1 1140818400
3892 11671 1 1140818400
1516 11675 1 1140818400
4129 11675 1 1140818400
724 11681 1 1140818400
2772 11724 -1 1140818400
1516 11917 1 1140818400
1516 12152 1 1140818400
136 10743 1 1140818400
2772 11964 1 1140818400
2772 10140 0 1140818400
778 11737 1 1140818400
857 12141 1 1140818400
1617 12141 1 1140818400
4183 12158 -1 1140818400
3400 12166 1 1140818400
2228 12195 -1 1140818400
2901 12210 1 1140818400
3913 12241 1 1140818400
3911 12334 1 1140818400
2352 12376 1 1140818400
2772 12416 -1 1140818400
4188 12449 1 1140818400
3348 12450 -1 1140818400
1956 12451 1 1140818400
3377 12452 1 1140818400
389 12453 1 1140818400
4189 10250 1 1140904800
3928 10262 -1 1140904800
1585 10117 1 1140904800
4190 10736 1 1140904800
1183 10736 1 1140904800
1664 10887 1 1140904800
4107 10381 1 1140904800
2885 10572 -1 1140904800
2659 11058 1 1140904800
2428 11163 1 1140904800
503 11099 1 1140904800
3892 11329 1 1140904800
4191 11459 1 1140904800
2150 11496 1 1140904800
4190 11540 1 1140904800
1307 11549 1 1140904800
542 11626 1 1140904800
4190 11675 1 1140904800
2880 11804 1 1140904800
3844 11964 1 1140904800
4190 11980 -1 1140904800
4190 12091 1 1140904800
4192 11737 -1 1140904800
3415 12192 1 1140904800
2850 12159 1 1140904800
59 12159 1 1140904800
4193 12204 1 1140904800
762 12241 1 1140904800
2283 12446 1 1140904800
612 12454 1 1140904800
552 12455 0 1140904800
4179 12456 0 1140904800
3415 12053 0 1140904800
4194 12457 1 1140904800
3931 12458 0 1140904800
3443 10481 1 1140991200
2873 10333 1 1140991200
4195 10347 -1 1140991200
4196 10398 1 1140991200
1608 10846 1 1140991200
2403 10719 1 1140991200
3365 11071 1 1140991200
4197 10131 -1 1140991200
1447 11303 0 1140991200
2130 11626 1 1140991200
3141 11359 0 1140991200
2323 11691 1 1140991200
3682 11989 1 1140991200
4155 12176 1 1140991200
2323 12234 1 1140991200
713 12241 1 1140991200
1183 10147 1 1140991200
3539 12270 1 1140991200
4047 12270 1 1140991200
4198 12273 1 1140991200
1554 10112 1 1140991200
554 10378 1 1141077600
2870 10398 1 1141077600
4199 10935 1 1141077600
3043 11360 1 1141077600
3550 11671 1 1141077600
315 12089 1 1141077600
4200 12107 1 1141077600
4201 12141 1 1141077600
3887 12214 -1 1141077600
1130 12277 1 1141077600
1221 12229 1 1141077600
9 12459 1 1141077600
1834 12437 0 1141077600
1763 12455 1 1141077600
3858 12460 1 1141077600
4202 12027 1 1141164000
4203 11568 1 1141164000
2016 10292 0 1141164000
4204 10389 1 1141164000
583 10627 1 1141164000
2703 10737 1 1141164000
2561 10887 1 1141164000
4205 11166 1 1141164000
495 11190 0 1141164000
4104 11248 1 1141164000
4206 11287 1 1141164000
790 11360 1 1141164000
807 11549 1 1141164000
4140 11549 1 1141164000
220 11575 1 1141164000
1523 11671 1 1141164000
617 11675 1 1141164000
1630 11691 1 1141164000
98 11777 0 1141164000
2772 11910 1 1141164000
2922 11939 0 1141164000
617 12192 1 1141164000
438 11989 1 1141164000
4207 12221 1 1141164000
2027 12234 1 1141164000
3610 12270 1 1141164000
709 12276 1 1141164000
1589 12310 1 1141164000
3311 12211 1 1141164000
2703 12421 1 1141164000
2033 12448 -1 1141164000
4099 12461 0 1141164000
4208 12462 -1 1141164000
4209 12463 1 1141164000
689 12464 1 1141164000
797 12465 1 1141164000
4210 12466 1 1141164000
4211 12467 0 1141164000
4212 11568 1 1141250400
3323 11551 1 1141250400
4190 10351 1 1141250400
1713 10117 1 1141250400
4213 10730 1 1141250400
1102 10756 1 1141250400
1223 10772 1 1141250400
2332 11163 1 1141250400
3764 11360 1 1141250400
4214 11496 1 1141250400
2429 11532 1 1141250400
3370 11606 1 1141250400
4215 12074 1 1141250400
3244 12234 1 1141250400
783 12255 1 1141250400
3654 12273 1 1141250400
1228 12276 0 1141250400
4127 12333 1 1141250400
3667 12416 -1 1141250400
1326 12408 1 1141250400
706 12468 1 1141250400
4192 12468 1 1141250400
1931 12469 1 1141250400
4216 12446 1 1141250400
2825 12470 1 1141250400
965 12471 0 1141250400
1642 12472 1 1141250400
2119 12473 1 1141250400
4217 12474 1 1141250400
4171 12475 1 1141250400
4171 12476 0 1141250400
3936 12477 1 1141250400
923 12478 0 1141250400
1223 12479 1 1141250400
4218 12480 1 1141250400
783 12481 0 1141250400
3936 12358 1 1141250400
3796 11863 0 1141250400
2027 12482 0 1141336800
4219 11568 1 1141336800
2659 10351 -1 1141336800
3388 10363 1 1141336800
4104 10397 1 1141336800
4049 10609 1 1141336800
4179 10683 1 1141336800
347 10756 1 1141336800
3416 10988 1 1141336800
4220 11166 1 1141336800
4221 11099 1 1141336800
4141 11099 1 1141336800
1443 11451 1 1141336800
2607 11549 1 1141336800
3067 11624 1 1141336800
4222 11681 0 1141336800
3686 11683 1 1141336800
4223 11963 1 1141336800
4155 10468 0 1141336800
714 12158 1 1141336800
4224 12210 1 1141336800
3865 12225 1 1141336800
2575 12240 0 1141336800
3522 12273 1 1141336800
3056 12335 1 1141336800
3388 12318 1 1141336800
1498 12211 1 1141336800
3682 12211 1 1141336800
1871 12468 1 1141336800
2323 12477 1 1141336800
4225 12483 1 1141336800
3252 12484 1 1141336800
2081 12485 0 1141336800
4197 12486 -1 1141336800
